index,precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental,year,month,day
453,1.8,5.2,8.4,3.5,33.0,20.0,72.0,3.0,24.0,2.9,6.3,14001,2019,3,30
454,0.0,4.4,8.4,2.6,39.0,24.0,46.0,3.2,25.4,3.2,5.5,22326,2019,3,31
455,-6.127478896901142,5.5,11.3,0.3,23.0,12.0,39.8,11.7,92.9,2.5,5.8,37660,2019,4,1
456,-6.127478896901142,6.7,13.0,1.3,30.0,16.0,36.9,11.7,92.9,2.2,6.1,42029,2019,4,2
457,-6.000130750139547,7.6,13.6,1.9,34.0,20.0,36.1,11.7,92.1,2.3,5.0,43257,2019,4,3
458,-6.000130750139547,9.2,15.7,3.0,32.0,17.0,43.0,11.7,92.1,2.5,5.0,45681,2019,4,4
459,0.0,11.4,17.2,7.0,65.0,19.0,41.0,9.3,72.7,2.9,5.4,45643,2019,4,5
460,0.8,9.3,12.2,5.9,51.0,16.0,39.9,0.5,3.9,1.1,2.8,25902,2019,4,6
461,-5.358260578561531,12.6,20.3,5.6,31.0,13.0,43.1,11.4,89.1,1.7,4.8,55943,2019,4,7
462,-4.352151032645633,11.6,17.2,7.6,32.0,11.0,25.6,10.9,84.5,2.5,5.2,52643,2019,4,8
463,17.4,9.2,13.9,4.7,23.0,10.0,49.1,0.8,6.2,2.4,4.4,24734,2019,4,9
464,5.6,7.1,10.2,4.7,6.0,3.0,78.4,1.1,8.5,1.8,3.1,26421,2019,4,10
465,-2.3010789187516885,9.5,15.7,4.3,21.0,12.0,58.0,9.8,75.4,1.9,4.7,51013,2019,4,11
466,-5.135401321728747,11.4,18.4,5.5,45.0,25.0,48.5,11.4,87.7,2.2,5.1,55125,2019,4,12
467,-3.963090606989109,11.8,17.9,6.2,44.0,29.0,34.0,10.8,82.4,1.8,5.0,57020,2019,4,13
468,1.7,9.6,13.6,6.9,32.0,18.0,45.5,5.0,38.2,2.2,7.3,28467,2019,4,14
469,-6.155542838388154,11.6,18.1,3.9,45.0,15.0,30.9,12.1,91.7,1.8,4.7,55422,2019,4,15
470,-5.094661752064905,14.9,22.6,6.8,41.0,20.0,26.3,11.5,87.1,1.6,4.1,60566,2019,4,16
471,-6.321744007211894,15.3,21.8,9.1,34.0,17.0,37.5,12.2,92.4,1.9,4.9,62522,2019,4,17
472,0.0,12.6,16.2,10.4,31.0,16.0,74.4,1.5,11.3,2.0,5.3,50439,2019,4,18
473,4.769751844146613,13.8,19.7,9.6,35.0,16.0,57.5,5.9,44.4,1.6,3.2,60925,2019,4,19
474,1.2,14.3,19.1,9.7,38.0,19.0,66.9,5.0,37.6,1.9,4.5,51068,2019,4,20
475,0.3,14.8,20.2,12.2,25.0,17.0,77.8,4.1,30.6,1.9,4.2,53339,2019,4,21
476,-4.191079301591948,19.3,28.2,10.7,72.0,27.0,50.6,11.1,82.8,1.4,4.2,63995,2019,4,22
477,0.0,20.4,25.5,15.3,79.0,34.0,52.0,4.2,31.3,1.3,3.8,58811,2019,4,23
478,4.1,19.5,25.9,15.8,50.0,30.0,70.4,8.0,59.3,1.6,4.5,55815,2019,4,24
479,11.3,13.2,17.2,9.4,37.0,15.0,75.9,0.0,0.0,2.0,3.6,22471,2019,4,25
480,4.9,8.4,9.9,6.2,8.0,4.0,82.1,0.0,0.0,1.5,3.5,26484,2019,4,26
481,-2.6226921758240316,11.6,18.2,4.1,16.0,9.0,52.6,10.3,75.7,1.7,3.6,65124,2019,4,27
482,0.0,12.9,16.6,9.9,18.0,11.0,48.8,3.4,25.0,1.6,3.7,56012,2019,4,28
483,9.425271118813084,13.0,17.3,8.3,20.0,12.0,52.9,3.3,24.1,0.9,2.0,63256,2019,4,29
484,-4.086665658547311,15.5,22.5,9.0,31.0,17.0,52.8,11.2,81.8,1.6,4.2,70213,2019,4,30
485,-3.1742452883721626,16.4,22.2,11.2,49.0,20.0,48.9,10.9,79.6,2.3,4.8,76439,2019,5,1
486,-6.1340292905091225,17.1,25.3,10.6,49.0,13.0,28.5,12.7,92.0,2.3,5.1,72430,2019,5,2
487,-5.635425784037896,17.9,26.1,10.1,52.0,22.0,37.5,12.4,89.9,1.6,4.4,73647,2019,5,3
488,-2.730413322308287,19.5,27.4,12.0,78.0,44.0,40.4,10.7,77.5,1.7,4.1,66392,2019,5,4
489,-3.3315439242224585,19.2,26.5,13.6,57.0,35.0,35.8,11.1,79.9,2.2,5.3,66911,2019,5,5
490,0.0,14.5,19.8,9.8,29.0,9.0,27.1,12.8,92.1,3.1,5.3,74806,2019,5,6
491,-6.370920518085409,15.0,21.9,8.4,42.0,14.0,33.4,12.9,92.8,2.3,5.0,70506,2019,5,7
492,-5.080164189557628,15.6,21.3,10.1,44.0,18.0,48.3,12.2,87.1,2.3,5.1,70426,2019,5,8
493,-4.913963020733885,16.6,22.9,11.7,43.0,19.0,43.3,12.1,86.4,2.2,4.5,71707,2019,5,9
494,-5.262283876726567,17.8,26.8,10.3,52.0,27.0,48.0,12.3,87.9,1.9,4.1,74960,2019,5,10
495,-5.831577441950341,20.3,28.3,13.2,55.0,29.0,39.0,12.7,90.1,1.8,3.9,76110,2019,5,11
496,-4.652250741838948,21.6,28.9,14.7,47.0,29.0,36.0,12.0,85.1,1.5,3.1,73318,2019,5,12
497,0.0,18.7,22.8,15.5,48.0,29.0,43.4,1.0,7.1,1.6,4.9,68389,2019,5,13
498,-6.218751320005175,19.6,26.9,12.9,36.0,25.0,44.5,13.0,91.5,1.6,4.1,78385,2019,5,14
499,1.4424209642321575,20.7,28.0,14.8,56.0,34.0,48.1,8.4,59.2,1.7,3.9,76969,2019,5,15
500,-5.387745475886465,23.5,30.0,16.7,55.0,32.0,43.8,12.5,88.0,1.5,4.1,75399,2019,5,16
501,8.454707091519719,23.6,28.3,17.6,45.0,29.0,44.9,4.2,29.6,1.2,3.2,79158,2019,5,17
502,0.0,22.8,25.9,19.1,24.0,13.0,46.8,4.3,30.1,2.1,4.8,79583,2019,5,18
503,22.0,19.4,21.6,17.9,14.0,7.0,93.0,0.0,0.0,1.2,2.7,12749,2019,5,19
504,8.7,16.4,20.2,13.0,37.0,9.0,63.6,10.5,73.4,3.4,6.1,72066,2019,5,20
505,-6.289441378757722,17.2,23.8,11.7,45.0,14.0,52.0,13.1,91.6,2.9,5.9,80599,2019,5,21
506,-5.362924424567819,19.5,26.5,12.3,50.0,22.0,46.0,12.6,87.5,2.4,5.4,80735,2019,5,22
507,-6.360131437510272,22.1,29.2,15.0,60.0,34.0,45.0,13.2,91.7,1.7,3.5,78504,2019,5,23
508,-5.529125593391562,24.2,33.4,16.2,67.0,41.0,46.4,12.7,88.2,1.7,4.1,77190,2019,5,24
509,3.7303843057023975,23.4,28.6,18.4,68.0,43.0,45.6,7.1,49.3,1.6,4.2,75791,2019,5,25
510,-2.6400316500071526,24.5,31.1,18.6,33.0,20.0,39.0,11.0,75.9,1.8,4.5,74327,2019,5,26
511,7.1,17.8,22.3,14.3,21.0,13.0,80.9,0.0,0.0,2.4,5.3,30670,2019,5,27
512,-5.932217989791592,18.1,24.6,11.9,22.0,7.0,45.9,13.0,89.7,2.6,4.9,83654,2019,5,28
513,-6.414902977917624,20.3,26.5,13.3,39.0,17.0,48.4,13.3,91.7,2.0,4.9,83496,2019,5,29
514,0.0,19.6,24.5,14.6,43.0,20.0,48.0,7.0,48.3,2.4,5.4,73814,2019,5,30
515,-4.6732986979542055,19.1,23.3,16.1,18.0,9.0,49.6,12.3,84.2,2.8,5.4,83765,2019,5,31
516,0.46484095156704086,18.9,23.7,14.8,29.0,19.0,60.5,9.4,64.4,1.9,4.2,79878,2019,6,1
517,-5.422890016016478,21.1,27.8,14.1,31.0,18.0,42.1,13.0,89.0,1.7,4.6,77091,2019,6,2
518,-4.275400352595483,23.1,29.5,16.0,34.0,18.0,42.9,12.3,84.2,1.8,5.0,82911,2019,6,3
519,-5.106406196714193,22.6,29.0,17.6,26.0,16.0,56.4,12.8,87.7,2.2,4.4,83576,2019,6,4
520,1.2799282773405523,23.0,29.6,17.8,40.0,23.0,63.8,8.9,61.0,1.8,4.3,81515,2019,6,5
521,7.5,21.2,25.1,18.6,48.0,27.0,75.9,0.0,0.0,1.2,4.1,36945,2019,6,6
522,35.3,20.0,24.7,17.0,11.0,6.0,77.3,3.7,25.2,1.9,3.5,54701,2019,6,7
523,0.6947161937715816,21.9,27.6,16.0,20.0,12.0,57.5,9.3,63.3,1.4,4.0,83736,2019,6,8
524,2.5,21.6,26.5,17.1,28.0,20.0,66.1,4.2,28.6,1.8,4.0,60371,2019,6,9
525,9.5,18.4,21.9,15.7,10.0,5.0,70.3,0.6,4.1,1.6,2.4,63032,2019,6,10
526,-1.5843446147252092,20.5,26.1,15.5,11.0,5.0,51.1,10.7,72.8,1.4,3.0,85776,2019,6,11
527,-5.3273789059452845,21.5,26.4,16.1,25.0,13.0,57.1,13.0,88.4,1.8,4.6,83506,2019,6,12
528,-4.195807760869489,23.0,28.8,16.6,24.0,15.0,51.9,12.3,83.7,1.7,4.0,81540,2019,6,13
529,5.9653980410957255,23.0,28.4,19.1,25.0,18.0,54.8,6.1,41.2,1.8,4.2,85533,2019,6,14
530,2.1,21.9,27.4,17.9,29.0,17.0,61.5,12.2,82.4,2.4,5.3,71883,2019,6,15
531,-2.153638179948988,22.0,27.2,16.1,12.0,8.0,55.4,11.1,75.0,1.6,4.7,81803,2019,6,16
532,0.0,21.7,26.2,18.1,20.0,12.0,59.1,12.7,85.8,2.3,4.1,86987,2019,6,17
533,13.8,20.8,24.8,17.0,25.0,16.0,78.6,2.0,13.5,1.5,4.0,42393,2019,6,18
534,0.2,21.4,25.4,18.9,27.0,19.0,77.8,0.9,6.1,1.9,4.1,79958,2019,6,19
535,4.667625727196189,22.7,27.8,19.8,24.0,16.0,70.6,6.9,46.6,1.9,4.2,88226,2019,6,20
536,0.2,22.1,26.1,19.4,24.0,15.0,72.9,3.4,23.0,1.7,3.7,81089,2019,6,21
537,-5.231867795874091,24.2,30.6,17.7,11.0,6.0,42.3,13.0,87.8,1.5,2.9,85728,2019,6,22
538,-5.081585145395547,25.0,31.0,19.1,11.0,6.0,40.4,12.9,87.2,1.8,4.4,79269,2019,6,23
539,-6.213156290471343,25.2,30.9,20.9,20.0,12.0,46.9,13.6,91.9,2.0,4.1,88432,2019,6,24
540,-5.880753952823859,25.6,32.8,19.5,29.0,18.0,49.1,13.4,90.5,1.6,4.2,88096,2019,6,25
541,0.0,25.5,29.5,20.7,31.0,20.0,52.6,1.1,7.4,1.3,3.1,81274,2019,6,26
542,1.4,25.5,31.2,21.9,18.0,12.0,70.5,3.9,26.4,1.4,3.5,79234,2019,6,27
543,0.0,24.7,29.0,22.3,40.0,28.0,67.3,2.4,16.2,1.7,3.8,77056,2019,6,28
544,1.5,23.1,27.7,19.6,22.0,15.0,72.0,4.1,27.7,1.2,3.2,67346,2019,6,29
545,0.0,23.9,28.5,20.9,31.0,22.0,73.5,5.2,35.4,2.3,4.5,74994,2019,6,30
546,-1.5029300886687746,23.9,28.9,20.6,31.0,21.0,64.4,10.9,74.1,2.3,5.2,92814,2019,7,1
547,-3.149023258560998,24.4,30.1,20.8,28.0,19.0,63.5,11.9,81.0,2.3,4.3,94783,2019,7,2
548,10.889580966757634,24.1,27.4,21.2,29.0,20.0,64.6,3.3,22.4,1.7,3.8,94773,2019,7,3
549,-4.4467955724605375,25.4,32.8,20.0,28.0,17.0,59.6,12.7,86.4,1.9,4.5,90397,2019,7,4
550,0.0,27.6,35.0,20.2,32.0,20.0,42.1,11.8,80.3,1.5,4.3,83994,2019,7,5
551,-2.9828220897372546,29.7,36.1,24.6,29.0,21.0,40.9,11.8,80.3,1.7,3.9,70246,2019,7,6
552,0.277527213356791,26.7,32.5,22.7,19.0,12.0,43.3,9.8,66.7,2.2,3.3,75116,2019,7,7
553,1.028940465749507,25.1,31.0,21.2,10.0,5.0,46.6,9.3,63.7,2.0,3.3,93609,2019,7,8
554,3.65632213023898,25.0,30.0,19.7,10.0,6.0,46.4,7.7,52.7,1.8,3.1,95859,2019,7,9
555,8.5,22.7,27.3,19.3,10.0,6.0,64.1,3.1,21.2,2.0,3.3,43842,2019,7,10
556,2.9,21.9,25.9,19.5,8.0,4.0,76.9,0.0,0.0,1.3,2.8,65003,2019,7,11
557,4.8038117936599765,23.6,28.7,20.0,14.0,8.0,65.5,7.0,47.9,2.0,4.4,94473,2019,7,12
558,0.0,24.9,29.7,22.1,30.0,22.0,67.3,4.1,28.1,1.7,3.9,81067,2019,7,13
559,3.4264468880344428,25.9,31.6,21.2,38.0,29.0,64.6,7.8,53.8,1.6,3.8,74259,2019,7,14
560,7.7,23.8,27.4,22.1,33.0,23.0,80.0,0.1,0.7,1.1,3.0,57917,2019,7,15
561,6.3,24.7,28.8,21.4,25.0,19.0,79.0,4.0,27.6,1.3,3.4,82285,2019,7,16
562,0.7,25.6,29.2,22.3,57.0,41.0,73.9,1.0,6.9,1.2,2.9,84261,2019,7,17
563,10.99210806220058,26.9,32.1,23.3,64.0,48.0,65.0,3.2,22.1,1.2,3.2,81613,2019,7,18
564,0.0,28.6,35.0,22.8,34.0,17.0,61.3,9.8,68.1,1.5,4.6,77449,2019,7,19
565,1.1,28.0,31.9,25.1,9.0,5.0,66.9,1.2,8.3,2.1,3.6,56648,2019,7,20
566,6.2,25.1,27.0,24.2,15.0,10.0,87.1,0.6,4.2,2.2,4.4,46130,2019,7,21
567,0.1,26.7,31.0,24.2,43.0,32.0,74.6,6.1,42.4,2.2,3.6,82781,2019,7,22
568,9.646580193265446,28.1,32.9,24.4,26.0,17.0,70.8,4.0,27.8,1.7,3.6,83206,2019,7,23
569,1.0,26.5,27.2,25.2,24.0,16.0,82.3,0.0,0.0,1.6,3.4,59020,2019,7,24
570,9.7,26.3,27.4,25.6,25.0,17.0,90.1,0.0,0.0,1.2,3.4,34778,2019,7,25
571,60.0,25.1,25.9,23.7,18.0,13.0,95.3,0.0,0.0,1.7,4.5,22789,2019,7,26
572,0.6,28.4,33.4,24.9,20.0,12.0,76.6,4.7,32.9,1.3,3.9,50955,2019,7,27
573,25.6,26.1,28.2,25.0,15.0,21.53261927945472,88.3,0.0,0.0,2.2,4.8,23342,2019,7,28
574,0.5,27.5,30.0,25.6,14.0,12.0,74.5,2.6,18.3,2.6,5.0,74046,2019,7,29
575,1.2,28.1,30.8,26.3,19.0,12.0,75.3,1.6,11.3,3.4,5.9,69757,2019,7,30
576,62.3,25.8,27.5,24.0,17.0,12.0,91.1,0.0,0.0,2.2,5.3,26874,2019,7,31
577,26.9,26.3,30.1,23.5,14.0,9.0,86.4,4.9,34.8,1.7,4.6,59803,2019,8,1
578,2.7386430957512733,28.4,33.1,24.7,19.0,13.0,74.6,8.3,58.9,1.2,3.0,67510,2019,8,2
579,3.0,29.4,36.0,25.6,21.0,15.0,69.0,10.6,75.7,1.3,4.5,49047,2019,8,3
580,8.6,28.3,34.4,25.0,27.0,21.53261927945472,75.9,8.6,61.4,1.2,3.3,46477,2019,8,4
581,-2.2085389468988375,30.5,35.9,25.6,37.0,31.0,65.5,11.2,80.0,1.1,3.2,65085,2019,8,5
582,-0.09567930722578843,31.6,36.8,27.9,27.0,23.0,51.4,9.9,71.2,1.5,2.8,66703,2019,8,6
583,8.0,26.9,30.3,23.9,20.0,13.0,78.1,1.9,13.7,1.2,2.8,50804,2019,8,7
584,0.0,28.9,32.7,25.9,40.0,33.0,71.4,7.5,54.0,1.6,3.6,69748,2019,8,8
585,-1.6233268633298668,29.8,34.6,26.0,27.0,20.0,69.0,10.8,77.7,1.3,4.1,67491,2019,8,9
586,-3.080284360681393,31.5,36.5,26.6,20.0,13.0,57.9,11.6,84.1,1.5,3.4,54162,2019,8,10
587,6.7,30.4,35.7,26.3,17.0,12.0,53.6,9.8,71.0,2.5,4.1,43351,2019,8,11
588,56.2,26.6,28.5,24.8,19.0,14.0,91.8,0.3,2.2,1.3,2.3,24386,2019,8,12
589,6.4,29.2,35.3,25.1,22.0,15.0,76.9,7.3,53.3,1.5,4.7,63749,2019,8,13
590,0.9244622094336155,30.4,35.7,25.9,17.0,11.0,63.9,9.2,67.2,1.5,3.1,65452,2019,8,14
591,16.2,25.9,28.6,23.9,9.0,5.0,82.0,0.1,0.7,1.3,2.7,32229,2019,8,15
592,0.1,25.9,29.5,23.0,16.0,10.0,74.5,7.5,55.1,2.2,5.0,71161,2019,8,16
593,0.0,25.9,28.8,23.4,31.0,21.0,69.5,8.1,59.6,2.5,4.6,72259,2019,8,17
594,-1.823251616445697,25.6,30.7,22.6,21.0,15.0,66.5,10.7,79.3,1.7,3.2,72588,2019,8,18
595,-2.5039748100858645,26.3,31.3,21.2,23.0,17.0,60.6,11.1,82.2,1.1,2.7,81832,2019,8,19
596,-1.4749307604530149,28.2,32.8,23.2,28.0,22.0,56.3,10.5,77.8,1.5,3.2,82116,2019,8,20
597,1.3,27.0,30.4,24.4,29.0,23.0,67.3,3.2,23.9,1.2,3.2,56957,2019,8,21
598,-1.9187627265168903,26.9,31.4,23.0,39.0,30.0,66.5,10.7,79.9,1.7,4.4,82232,2019,8,22
599,-4.174889031296733,26.2,30.5,22.7,31.0,20.0,58.4,12.0,89.6,2.1,4.4,86624,2019,8,23
600,11.419956896648007,24.1,27.3,21.5,22.0,12.0,60.9,3.0,22.6,1.5,3.5,85630,2019,8,24
601,-0.6050718942721556,25.0,29.9,20.2,20.0,14.0,66.6,9.9,74.4,1.5,4.0,81028,2019,8,25
602,0.5264992508036404,26.4,32.1,21.5,25.0,17.0,63.8,9.2,69.7,1.2,4.0,87770,2019,8,26
603,20.0,25.7,29.3,22.2,25.0,19.0,71.1,5.6,42.4,1.0,2.5,83107,2019,8,27
604,16.55725838544194,26.1,30.2,23.6,29.0,21.0,66.2,0.1888387083369878,0.0,1.9,4.3,88718,2019,8,28
605,36.9,23.4,26.4,20.1,26.0,21.0,77.1,4.9,37.4,2.2,7.5,65708,2019,8,29
606,0.2,22.6,27.0,19.5,20.0,11.0,66.3,8.8,67.2,2.4,5.0,86733,2019,8,30
607,-4.675379085369656,23.5,28.9,18.5,19.0,11.0,65.0,12.1,92.4,1.9,4.7,90724,2019,8,31
608,4.826617070834425,23.7,27.8,19.2,19.0,13.0,64.0,6.9,53.1,1.4,2.9,89191,2019,9,1
609,3.94785567168012,24.4,29.7,19.4,25.0,16.0,56.6,7.4,56.9,1.6,3.5,92510,2019,9,2
610,0.0,24.1,28.0,22.0,23.0,15.0,67.6,2.9,22.5,2.3,3.8,74801,2019,9,3
611,22.7,22.8,25.5,21.2,6.0,3.0,89.0,1.1,8.5,2.5,4.5,27168,2019,9,4
612,36.4,23.0,27.6,21.5,9.0,6.0,91.4,1.5,11.6,2.0,5.0,33929,2019,9,5
613,2.4,25.3,29.1,21.6,13.0,8.0,79.8,0.4,3.1,2.1,3.4,16631,2019,9,6
614,0.0,24.7,27.3,22.9,36.05155642023346,21.53261927945472,76.9,1.4,11.0,1.9,4.8,52055,2019,9,8
615,0.0,25.1,28.0,22.4,35.0,26.0,74.3,2.0,15.7,1.7,3.6,68370,2019,9,9
616,63.2,23.8,26.5,22.1,13.0,9.0,93.4,1.0,7.9,2.4,4.0,18265,2019,9,10
617,7.6,24.3,28.7,20.4,6.0,4.0,71.4,6.9,54.8,3.1,4.7,75328,2019,9,11
618,3.9,21.0,22.9,18.7,15.0,5.0,72.3,0.0,0.0,2.6,4.8,32059,2019,9,12
619,0.1,23.3,29.3,18.3,16.0,6.0,60.4,10.9,87.2,1.7,3.5,57065,2019,9,13
620,0.3,22.4,24.1,20.8,20.0,11.0,80.0,0.2,1.6,1.2,2.9,48756,2019,9,14
621,-2.246100239665566,24.2,30.0,19.5,16.0,10.0,70.4,10.6,84.8,1.7,4.1,82678,2019,9,15
622,-0.15617510370946697,24.5,30.5,20.7,14.0,7.0,53.0,9.4,75.8,2.1,4.5,89807,2019,9,16
623,-2.357529868081958,23.5,29.0,18.0,16.0,9.0,41.6,10.6,85.5,2.1,4.4,92153,2019,9,17
624,-4.376764945285508,21.0,25.4,16.0,29.0,13.0,46.0,11.7,94.4,3.1,4.9,92045,2019,9,18
625,-1.7245622294773906,19.5,26.0,13.6,27.0,11.0,46.5,10.2,82.9,1.9,4.3,91554,2019,9,19
626,14.659193630355544,19.6,24.2,15.8,23.0,10.0,52.8,1.3,10.6,2.1,3.5,94246,2019,9,20
627,17.058586600242176,19.6,22.1,18.3,17.0,9.0,60.3,0.0,0.0,2.0,3.7,86676,2019,9,21
628,0.4,18.6,19.6,17.3,5.0,4.0,63.4,0.0,0.0,3.8,6.4,41173,2019,9,22
629,0.38128142482390537,20.0,24.6,16.9,12.0,6.0,51.1,9.0,73.8,2.2,5.0,92006,2019,9,23
630,-4.180613287373063,19.8,26.5,13.9,22.0,13.0,61.3,11.4,94.2,1.8,3.5,93546,2019,9,24
631,0.6659282074357922,20.9,27.4,14.8,27.0,17.0,64.4,8.8,72.7,1.4,3.0,92665,2019,9,25
632,1.8770919442375842,22.9,29.0,17.7,26.0,17.0,59.3,8.1,67.5,1.9,3.3,92247,2019,9,26
633,10.493375329186854,22.9,27.0,19.6,21.0,13.0,57.5,3.5,29.2,1.9,3.1,93345,2019,9,27
634,-1.876731427557628,23.7,29.2,19.4,28.0,20.0,58.9,10.1,84.2,1.7,3.3,89550,2019,9,28
635,-3.8730320010442227,22.6,28.6,17.9,35.0,27.0,60.6,11.1,93.3,1.7,4.0,86133,2019,9,29
636,-2.7325583229949792,22.4,29.9,16.4,45.0,33.0,61.0,10.5,88.2,1.6,3.4,88270,2019,9,30
637,3.224441747503162,23.1,28.2,17.6,45.0,34.0,67.1,7.5,63.6,1.8,4.4,88575,2019,10,1
638,23.1,21.6,24.2,20.0,24.0,18.0,88.0,0.0,0.0,3.0,5.5,27368,2019,10,2
639,4.6,22.4,27.3,19.8,8.0,4.0,73.4,6.0,50.8,2.8,4.9,75438,2019,10,3
640,-1.4329640747650014,22.4,27.8,18.0,23.0,16.0,71.5,9.9,84.6,2.1,3.9,94912,2019,10,4
641,0.6,18.7,21.9,14.7,40.0,25.0,72.6,2.3,19.7,2.9,4.6,83020,2019,10,5
642,-0.5860397123010923,18.1,22.7,13.2,11.0,5.0,53.4,9.4,81.0,2.9,4.8,82855,2019,10,6
643,25.4,14.8,17.9,13.3,11.0,7.0,92.0,0.0,0.0,1.8,3.6,21875,2019,10,7
644,-2.320628006892754,14.7,19.8,10.6,21.0,11.0,58.8,10.3,88.8,2.6,6.2,81524,2019,10,8
645,-3.026172251851566,13.6,20.4,7.7,22.0,10.0,48.3,10.6,92.2,1.7,3.8,85638,2019,10,9
646,15.325820239980954,15.2,19.8,10.7,28.0,16.0,60.9,1.1,9.6,1.3,2.8,81742,2019,10,10
647,-2.5753243004159394,18.8,26.1,13.0,33.0,21.0,60.0,10.3,90.4,1.9,4.9,92155,2019,10,11
648,-2.955482193099016,17.9,23.3,13.3,23.0,12.0,49.3,10.5,92.1,3.5,6.7,84843,2019,10,12
649,-3.153520398613157,17.2,23.8,12.1,18.0,9.0,52.6,10.6,93.0,1.9,4.1,84368,2019,10,13
650,-2.3065960361492515,14.4,19.6,9.5,30.0,18.0,56.9,10.1,89.4,2.5,5.1,79509,2019,10,14
651,2.3985653411545105,14.5,20.4,8.8,17.0,9.0,55.6,7.7,68.1,1.6,4.3,85516,2019,10,15
652,-1.839829566368424,14.6,20.8,9.0,24.0,15.0,58.3,9.8,87.5,1.6,3.6,84549,2019,10,16
653,2.8812503292805403,15.4,21.6,11.2,28.0,18.0,56.0,7.4,66.1,1.7,3.5,85596,2019,10,17
654,1.7089396145408973,17.0,22.7,12.0,17.0,11.0,58.3,8.0,71.4,2.4,4.3,89551,2019,10,18
655,-2.759330535186571,17.0,23.1,12.1,20.0,11.0,63.8,10.2,91.9,1.8,3.7,87553,2019,10,19
656,-0.9769866855593161,16.5,22.9,12.0,33.0,21.0,70.3,9.3,83.8,1.3,3.0,79300,2019,10,20
657,-1.5711013021017362,17.1,24.6,10.9,39.0,26.0,61.0,9.6,86.5,1.0,2.4,84488,2019,10,21
658,-0.6923399029474258,18.1,24.4,13.3,39.0,26.0,56.1,9.1,82.7,1.6,3.3,88478,2019,10,22
659,16.05429898865672,17.0,20.7,14.3,22.0,15.0,57.3,0.7,6.4,2.4,4.4,87991,2019,10,23
660,4.194941161525275,18.3,23.8,15.3,28.0,18.0,47.6,6.6,60.6,2.7,5.1,89520,2019,10,24
661,0.0,16.7,22.0,13.1,23.0,11.0,58.0,7.1,65.1,2.4,5.6,84617,2019,10,25
662,-0.011616709307260109,10.0,14.9,6.6,22.0,14.0,60.0,8.7,79.8,2.5,5.2,67578,2019,10,26
663,-2.3492221534147895,11.0,17.4,4.7,23.0,14.0,59.0,9.8,90.7,1.6,4.2,65774,2019,10,27
664,1.7,12.9,17.7,7.4,30.0,20.0,65.9,7.3,67.6,2.5,4.7,67175,2019,10,28
665,0.1,12.5,17.6,8.2,65.0,15.0,61.0,9.0,83.3,2.3,5.2,71135,2019,10,29
666,-2.0804938891480997,11.2,17.7,5.0,25.0,12.0,60.3,9.6,89.7,1.6,3.8,76898,2019,10,30
667,1.1677099908041324,14.8,19.7,8.4,66.0,23.0,73.8,8.0,74.8,2.3,5.2,76860,2019,10,31
668,-1.484557338275236,14.9,20.5,11.4,100.0,36.0,57.9,9.5,88.8,1.8,3.9,77604,2019,11,1
669,11.096263252160217,13.6,18.7,8.3,66.0,35.0,57.3,3.3,31.1,1.5,2.9,68223,2019,11,2
670,1.8661736371199407,14.7,22.1,9.4,53.0,33.0,57.8,7.8,73.6,2.1,4.7,67452,2019,11,3
671,-2.023900414410308,13.8,20.3,9.2,14.0,7.0,57.8,9.7,91.5,2.1,3.7,78874,2019,11,4
672,1.342749079330071,12.4,18.4,8.4,32.0,20.0,65.1,8.0,76.2,1.6,3.8,78675,2019,11,5
673,2.3806956619363664,11.0,16.5,6.3,48.0,32.0,63.6,7.5,71.4,1.8,4.4,74812,2019,11,6
674,-1.882520296905211,9.2,13.6,5.0,44.0,24.0,42.8,9.5,91.3,2.7,5.3,68315,2019,11,7
675,-2.3104337446238894,6.8,13.0,1.1,44.0,18.0,31.4,9.7,93.3,1.9,4.4,65110,2019,11,8
676,-2.3104337446238894,9.5,17.2,3.5,41.0,22.0,41.4,9.7,93.3,1.6,4.2,60693,2019,11,9
677,11.8,10.0,15.3,6.2,39.0,26.0,59.6,3.3,32.0,2.1,3.8,40503,2019,11,10
678,1.1,11.2,15.1,7.9,23.0,14.0,71.6,7.2,69.9,2.4,4.8,58957,2019,11,11
679,5.929464842845689,9.3,14.5,4.8,38.0,23.0,63.6,5.7,55.3,1.4,2.7,68210,2019,11,12
680,7.5,7.2,11.3,3.0,34.0,20.0,72.3,0.0,0.0,2.8,6.0,39198,2019,11,13
681,-2.5969670748374654,1.3,5.0,-2.5,19.0,6.0,30.6,9.7,95.1,2.9,5.8,45095,2019,11,14
682,18.8,5.6,7.6,1.4,22.0,13.0,87.4,0.1,1.0,2.0,3.5,15069,2019,11,15
683,6.047910456633832,6.8,12.7,3.8,31.0,21.0,81.3,5.6,54.9,1.6,3.0,45493,2019,11,16
684,21.1,8.3,10.5,5.6,26.0,16.0,79.4,0.0,0.0,3.1,6.4,11303,2019,11,17
685,14.7,4.6,12.7,0.4,71.0,12.0,59.8,8.0,79.2,3.9,7.0,37496,2019,11,18
686,0.0,0.2,4.0,-3.5,28.0,9.0,48.0,9.4,93.1,2.8,5.8,40356,2019,11,19
687,-2.1142820867114427,0.5,6.3,-4.6,20.0,11.0,35.5,9.4,93.1,1.8,4.6,42026,2019,11,20
