precipitation,temp_mean,temp_highest,temp_lowest,PM10,PM2.5,humidity,sunshine_sum,sunshine_rate,wind_mean,wind_max,rental,days_of_week,year,month,day,temp_diff,sweat,cold,precipitation * precipitation,precipitation * temp_mean,precipitation * temp_highest,precipitation * temp_lowest,precipitation * PM10,precipitation * PM2.5,precipitation * humidity,precipitation * sunshine_sum,precipitation * sunshine_rate,precipitation * wind_mean,precipitation * wind_max,precipitation * rental,precipitation * days_of_week
0.2834477156243391,26.7,32.5,22.7,19.0,12.0,43.3,9.8,66.7,2.2,3.3,75116,1,2019,07,07,9.8,1407.25,49.940000000000005,0.08034260749265622,7.568054007169854,9.212050757791022,6.434263144672498,5.385506596862443,3.4013725874920695,12.273286086533883,2.7777876131185235,18.90596263214342,0.6235849743735461,0.9353774615603191,21291.45860683786,0.2834477156243391
1.0313968019429396,25.1,31.0,21.2,10.0,5.0,46.6,9.3,63.7,2.0,3.3,93609,0,2019,07,08,9.8,1444.6000000000001,42.4,1.0637793630581234,25.888059728767786,31.973300860231127,21.86561220119032,10.313968019429396,5.156984009714698,48.06309097054098,9.59199025806934,65.69997628376525,2.062793603885879,3.4036094464117004,96548.02323307663,0.0
3.64682800422743,25.0,30.0,19.7,10.0,6.0,46.4,7.7,52.7,1.8,3.1,95859,0,2019,07,09,10.3,1392.0,35.46,13.299354492417422,91.17070010568575,109.4048401268229,71.84251168328038,36.4682800422743,21.88096802536458,169.21281939615275,28.080575632551213,192.1878358227856,6.564290407609374,11.305166813105034,349581.2856572372,0.0
8.5,22.7,27.3,19.3,10.0,6.0,64.1,3.1,21.2,2.0,3.3,43842,0,2019,07,10,8.0,1749.9299999999998,38.6,72.25,192.95,232.05,164.05,85.0,51.0,544.8499999999999,26.35,180.2,17.0,28.049999999999997,372657.0,0.0
2.9,21.9,25.9,19.5,8.0,4.0,76.9,0.0,0.0,1.3,2.8,65003,0,2019,07,11,6.399999999999999,1991.71,25.35,8.41,63.50999999999999,75.11,56.55,23.2,11.6,223.01000000000002,0.0,0.0,3.77,8.12,188508.69999999998,0.0
4.7890970648156035,23.6,28.7,20.0,14.0,8.0,65.5,7.0,47.9,2.0,4.4,94473,0,2019,07,12,8.7,1879.85,40.0,22.935450696225427,113.02269072964825,137.4470857602078,95.78194129631207,67.04735890741844,38.31277651852483,313.685857745422,33.52367945370922,229.3977494046674,9.578194129631207,21.072027085188658,452440.3670043245,0.0
0.0,24.9,29.7,22.1,30.0,22.0,67.3,4.1,28.1,1.7,3.9,81067,1,2019,07,13,7.599999999999998,1998.81,37.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.4179545705119363,25.9,31.6,21.2,38.0,29.0,64.6,7.8,53.8,1.6,3.8,74259,1,2019,07,14,10.400000000000002,2041.36,33.92,11.682413446083435,88.52502337625914,108.0073644281772,72.46063689485305,129.8822736794536,99.12068254484615,220.79986525507107,26.6600456499931,183.88595589354216,5.468727312819098,12.988227367945358,253813.88845164588,3.4179545705119363
7.7,23.8,27.4,22.1,33.0,23.0,80.0,0.1,0.7,1.1,3.0,57917,0,2019,07,15,5.299999999999997,2192.0,24.310000000000002,59.290000000000006,183.26000000000002,210.98,170.17000000000002,254.1,177.1,616.0,0.77,5.39,8.47,23.1,445960.9,0.0
6.3,24.7,28.8,21.4,25.0,19.0,79.0,4.0,27.6,1.3,3.4,82285,0,2019,07,16,7.400000000000002,2275.2000000000003,27.82,39.69,155.60999999999999,181.44,134.82,157.5,119.7,497.7,25.2,173.88,8.19,21.419999999999998,518395.5,0.0
0.7,25.6,29.2,22.3,57.0,41.0,73.9,1.0,6.9,1.2,2.9,84261,0,2019,07,17,6.899999999999999,2157.88,26.76,0.48999999999999994,17.919999999999998,20.439999999999998,15.61,39.9,28.7,51.730000000000004,0.7,4.83,0.84,2.03,58982.7,0.0
10.949211819547616,26.9,32.1,23.3,64.0,48.0,65.0,3.2,22.1,1.2,3.2,81613,0,2019,07,18,8.8,2086.5,27.96,119.8852394693212,294.5337979458308,351.46969940747846,255.11663539545944,700.7495564510474,525.5621673382856,711.698768270595,35.03747782255237,241.97758121200232,13.139054183457139,35.03747782255237,893598.0242287396,0.0
0.0,28.6,35.0,22.8,34.0,17.0,61.3,9.8,68.1,1.5,4.6,77449,0,2019,07,19,12.2,2145.5,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,28.0,31.9,25.1,9.0,5.0,66.9,1.2,8.3,2.1,3.6,56648,1,2019,07,20,6.799999999999997,2134.11,52.71000000000001,1.2100000000000002,30.800000000000004,35.09,27.610000000000003,9.9,5.5,73.59000000000002,1.32,9.13,2.3100000000000005,3.9600000000000004,62312.8,1.1
6.2,25.1,27.0,24.2,15.0,10.0,87.1,0.6,4.2,2.2,4.4,46130,1,2019,07,21,2.8000000000000007,2351.7,53.24,38.440000000000005,155.62,167.4,150.04,93.0,62.0,540.02,3.7199999999999998,26.040000000000003,13.640000000000002,27.280000000000005,286006.0,6.2
0.1,26.7,31.0,24.2,43.0,32.0,74.6,6.1,42.4,2.2,3.6,82781,0,2019,07,22,6.800000000000001,2312.6,53.24,0.010000000000000002,2.67,3.1,2.42,4.3,3.2,7.46,0.61,4.24,0.22000000000000003,0.36000000000000004,8278.1,0.0
9.609782771824658,28.1,32.9,24.4,26.0,17.0,70.8,4.0,27.8,1.7,3.6,83206,0,2019,07,23,8.5,2329.3199999999997,41.48,92.34792492165802,270.0348958882729,316.1618531930313,234.47869963252165,249.8543520674411,163.3663071210192,680.3726202451858,38.439131087298634,267.1519610567255,16.33663071210192,34.59521797856877,799591.5853124425,0.0
1.0,26.5,27.2,25.2,24.0,16.0,82.3,0.0,0.0,1.6,3.4,59020,0,2019,07,24,2.0,2238.56,40.32,1.0,26.5,27.2,25.2,24.0,16.0,82.3,0.0,0.0,1.6,3.4,59020.0,0.0
9.7,26.3,27.4,25.6,25.0,17.0,90.1,0.0,0.0,1.2,3.4,34778,0,2019,07,25,1.7999999999999972,2468.74,30.72,94.08999999999999,255.10999999999999,265.78,248.32,242.49999999999997,164.89999999999998,873.9699999999999,0.0,0.0,11.639999999999999,32.98,337346.6,0.0
60.0,25.1,25.9,23.7,18.0,13.0,95.3,0.0,0.0,1.7,4.5,22789,0,2019,07,26,2.1999999999999993,2468.27,40.29,3600.0,1506.0,1554.0,1422.0,1080.0,780.0,5718.0,0.0,0.0,102.0,270.0,1367340.0,0.0
0.6,28.4,33.4,24.9,20.0,12.0,76.6,4.7,32.9,1.3,3.9,50955,1,2019,07,27,8.5,2558.4399999999996,32.37,0.36,17.04,20.04,14.939999999999998,12.0,7.199999999999999,45.959999999999994,2.82,19.74,0.78,2.34,30573.0,0.6
25.6,26.1,28.2,25.0,15.0,21.519455252918288,88.3,0.0,0.0,2.2,4.8,23342,1,2019,07,28,3.1999999999999993,2490.06,55.00000000000001,655.3600000000001,668.1600000000001,721.9200000000001,640.0,384.0,550.8980544747081,2260.48,0.0,0.0,56.32000000000001,122.88,597555.2000000001,25.6
0.5,27.5,30.0,25.6,14.0,12.0,74.5,2.6,18.3,2.6,5.0,74046,0,2019,07,29,4.399999999999999,2235.0,66.56,0.25,13.75,15.0,12.8,7.0,6.0,37.25,1.3,9.15,1.3,2.5,37023.0,0.0
1.2,28.1,30.8,26.3,19.0,12.0,75.3,1.6,11.3,3.4,5.9,69757,0,2019,07,30,4.5,2319.24,89.42,1.44,33.72,36.96,31.56,22.8,14.399999999999999,90.36,1.92,13.56,4.08,7.08,83708.4,0.0
62.3,25.8,27.5,24.0,17.0,12.0,91.1,0.0,0.0,2.2,5.3,26874,0,2019,07,31,3.5,2505.25,52.800000000000004,3881.2899999999995,1607.34,1713.25,1495.1999999999998,1059.1,747.5999999999999,5675.53,0.0,0.0,137.06,330.19,1674250.2,0.0
26.9,26.3,30.1,23.5,14.0,9.0,86.4,4.9,34.8,1.7,4.6,59803,0,2019,08,01,6.600000000000001,2600.6400000000003,39.949999999999996,723.6099999999999,707.47,809.6899999999999,632.15,376.59999999999997,242.1,2324.16,131.81,936.1199999999999,45.73,123.73999999999998,1608700.7,0.0
2.727513763387556,28.4,33.1,24.7,19.0,13.0,74.6,8.3,58.9,1.2,3.0,67510,0,2019,08,02,8.400000000000002,2469.2599999999998,29.639999999999997,7.439331329468549,77.46139088020658,90.2807055681281,67.36958995567262,51.82276150436356,35.45767892403823,203.47252674871166,22.638364236116715,160.65056066352705,3.273016516065067,8.182541290162668,184134.4541662939,0.0
3.0,29.4,36.0,25.6,21.0,15.0,69.0,10.6,75.7,1.3,4.5,49047,1,2019,08,03,10.399999999999999,2484.0,33.28,9.0,88.19999999999999,108.0,76.80000000000001,63.0,45.0,207.0,31.799999999999997,227.10000000000002,3.9000000000000004,13.5,147141.0,3.0
8.6,28.3,34.4,25.0,27.0,21.519455252918288,75.9,8.6,61.4,1.2,3.3,46477,1,2019,08,04,9.399999999999999,2610.96,30.0,73.96,243.38,295.84,215.0,232.2,185.06731517509726,652.74,73.96,528.04,10.319999999999999,28.38,399702.2,8.6
0.0,30.5,35.9,25.6,37.0,31.0,65.5,11.2,80.0,1.1,3.2,65085,0,2019,08,05,10.299999999999997,2351.45,28.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.6,36.8,27.9,27.0,23.0,51.4,9.9,71.2,1.5,2.8,66703,0,2019,08,06,8.899999999999999,1891.5199999999998,41.849999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,26.9,30.3,23.9,20.0,13.0,78.1,1.9,13.7,1.2,2.8,50804,0,2019,08,07,6.400000000000002,2366.43,28.679999999999996,64.0,215.2,242.4,191.2,160.0,104.0,624.8,15.2,109.6,9.6,22.4,406432.0,0.0
0.0,28.9,32.7,25.9,40.0,33.0,71.4,7.5,54.0,1.6,3.6,69748,0,2019,08,08,6.800000000000004,2334.78,41.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.8,34.6,26.0,27.0,20.0,69.0,10.8,77.7,1.3,4.1,67491,0,2019,08,09,8.600000000000001,2387.4,33.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,31.5,36.5,26.6,20.0,13.0,57.9,11.6,84.1,1.5,3.4,54162,1,2019,08,10,9.899999999999999,2113.35,39.900000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,30.4,35.7,26.3,17.0,12.0,53.6,9.8,71.0,2.5,4.1,43351,1,2019,08,11,9.400000000000002,1913.5200000000002,65.75,44.89,203.68,239.19000000000003,176.21,113.9,80.4,359.12,65.66000000000001,475.7,16.75,27.47,290451.7,6.7
56.2,26.6,28.5,24.8,19.0,14.0,91.8,0.3,2.2,1.3,2.3,24386,0,2019,08,12,3.6999999999999993,2616.2999999999997,32.24,3158.4400000000005,1494.92,1601.7,1393.7600000000002,1067.8,786.8000000000001,5159.16,16.86,123.64000000000001,73.06,129.26,1370493.2,0.0
6.4,29.2,35.3,25.1,22.0,15.0,76.9,7.3,53.3,1.5,4.7,63749,0,2019,08,13,10.199999999999996,2714.57,37.650000000000006,40.96000000000001,186.88,225.92,160.64000000000001,140.8,96.0,492.1600000000001,46.72,341.12,9.600000000000001,30.080000000000002,407993.60000000003,0.0
0.9213604325937723,30.4,35.7,25.9,17.0,11.0,63.9,9.2,67.2,1.5,3.1,65452,0,2019,08,14,9.800000000000004,2281.23,38.849999999999994,0.8489050467493833,28.009357150850676,32.89256744359768,23.8632352041787,15.66312735409413,10.134964758531495,58.87493164274205,8.476515979862704,61.915421070301505,1.3820406488906585,2.8562173410406944,60304.88303412758,0.0
16.2,25.9,28.6,23.9,9.0,5.0,82.0,0.1,0.7,1.3,2.7,32229,0,2019,08,15,4.700000000000003,2345.2000000000003,31.07,262.44,419.58,463.32,387.17999999999995,145.79999999999998,81.0,1328.3999999999999,1.62,11.339999999999998,21.06,43.74,522109.8,0.0
0.1,25.9,29.5,23.0,16.0,10.0,74.5,7.5,55.1,2.2,5.0,71161,0,2019,08,16,6.5,2197.75,50.6,0.010000000000000002,2.59,2.95,2.3000000000000003,1.6,1.0,7.45,0.75,5.510000000000001,0.22000000000000003,0.5,7116.1,0.0
0.0,25.9,28.8,23.4,31.0,21.0,69.5,8.1,59.6,2.5,4.6,72259,1,2019,08,17,5.400000000000002,2001.6000000000001,58.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.6,30.7,22.6,21.0,15.0,66.5,10.7,79.3,1.7,3.2,72588,1,2019,08,18,8.099999999999998,2041.55,38.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.3,31.3,21.2,23.0,17.0,60.6,11.1,82.2,1.1,2.7,81832,0,2019,08,19,10.100000000000001,1896.7800000000002,23.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,28.2,32.8,23.2,28.0,22.0,56.3,10.5,77.8,1.5,3.2,82116,0,2019,08,20,9.599999999999998,1846.6399999999996,34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3,27.0,30.4,24.4,29.0,23.0,67.3,3.2,23.9,1.2,3.2,56957,0,2019,08,21,6.0,2045.9199999999998,29.279999999999998,1.6900000000000002,35.1,39.519999999999996,31.72,37.7,29.900000000000002,87.49,4.16,31.07,1.56,4.16,74044.1,0.0
0.0,26.9,31.4,23.0,39.0,30.0,66.5,10.7,79.9,1.7,4.4,82232,0,2019,08,22,8.399999999999999,2088.1,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,26.2,30.5,22.7,31.0,20.0,58.4,12.0,89.6,2.1,4.4,86624,0,2019,08,23,7.800000000000001,1781.2,47.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.369326626430695,24.1,27.3,21.5,22.0,12.0,60.9,3.0,22.6,1.5,3.5,85630,1,2019,08,24,5.800000000000001,1662.57,32.25,129.26158793846596,274.00077169697977,310.382616901558,244.44052246825993,250.1251857814753,136.43191951716835,692.3919915496293,34.10797987929209,256.9467817573337,17.053989939646044,39.792643192507434,973555.4390212604,11.369326626430695
0.0,25.0,29.9,20.2,20.0,14.0,66.6,9.9,74.4,1.5,4.0,81028,1,2019,08,25,9.7,1991.3399999999997,30.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5249423503348893,26.4,32.1,21.5,25.0,17.0,63.8,9.2,69.7,1.2,4.0,87770,0,2019,08,26,10.600000000000001,2047.98,25.8,0.2755644711751177,13.858478048841079,16.850649445749948,11.28626053220012,13.123558758372234,8.924019955693119,33.49132195136594,4.829469623080982,36.58848181834179,0.6299308204018672,2.0997694013395574,46074.190088893236,0.0
20.0,25.7,29.3,22.2,25.0,19.0,71.1,5.6,42.4,1.0,2.5,83107,0,2019,08,27,7.100000000000001,2083.23,22.2,400.0,514.0,586.0,444.0,500.0,380.0,1422.0,112.0,848.0,20.0,50.0,1662140.0,0.0
16.483895020406045,26.1,30.2,23.6,29.0,21.0,66.2,0.18831290943413048,0.0,1.9,4.3,88718,0,2019,08,28,6.599999999999998,1999.24,44.84,271.7187950437672,430.2296600325978,497.8136296162626,389.0199224815827,478.0329555917753,346.16179542852694,1091.2338503508802,3.1041302300994382,0.0,31.319400538771486,70.880748587746,1462418.1984203835,0.0
36.9,23.4,26.4,20.1,26.0,21.0,77.1,4.9,37.4,2.2,7.5,65708,0,2019,08,29,6.299999999999997,2035.4399999999998,44.220000000000006,1361.61,863.4599999999999,974.1599999999999,741.69,959.4,774.9,2844.99,180.81,1380.06,81.18,276.75,2424625.1999999997,0.0
0.2,22.6,27.0,19.5,20.0,11.0,66.3,8.8,67.2,2.4,5.0,86733,0,2019,08,30,7.5,1790.1,46.8,0.04000000000000001,4.5200000000000005,5.4,3.9000000000000004,4.0,2.2,13.26,1.7600000000000002,13.440000000000001,0.48,1.0,17346.600000000002,0.0
0.0,23.5,28.9,18.5,19.0,11.0,65.0,12.1,92.4,1.9,4.7,90724,1,2019,08,31,10.399999999999999,1878.5,35.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.799995867822075,23.7,27.8,19.2,19.0,13.0,64.0,6.9,53.1,1.4,2.9,89191,1,2019,09,01,8.600000000000001,1779.2,26.88,23.039960331108993,113.75990206738317,133.43988512545369,92.15992066218384,91.19992148861942,62.39994628168697,307.1997355406128,33.119971487972315,254.87978058135218,6.719994214950904,13.919988016684016,428116.43144691864,4.799995867822075
3.925192995180634,24.4,29.7,19.4,25.0,16.0,56.6,7.4,56.9,1.6,3.5,92510,0,2019,09,02,10.3,1681.02,31.04,15.407140049415116,95.77470908240747,116.57823195686483,76.1487441065043,98.12982487951585,62.80308792289014,222.1659235272239,29.046428164336692,223.34348142577807,6.280308792289015,13.738175483132219,363119.60398416047,0.0
0.0,24.1,28.0,22.0,23.0,15.0,67.6,2.9,22.5,2.3,3.8,74801,0,2019,09,03,6.0,1892.7999999999997,50.599999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.7,22.8,25.5,21.2,6.0,3.0,89.0,1.1,8.5,2.5,4.5,27168,0,2019,09,04,4.300000000000001,2269.5,53.0,515.29,517.56,578.85,481.23999999999995,136.2,68.1,2020.3,24.970000000000002,192.95,56.75,102.14999999999999,616713.6,0.0
36.4,23.0,27.6,21.5,9.0,6.0,91.4,1.5,11.6,2.0,5.0,33929,0,2019,09,05,6.100000000000001,2522.6400000000003,43.0,1324.9599999999998,837.1999999999999,1004.64,782.6,327.59999999999997,218.39999999999998,3326.96,54.599999999999994,422.23999999999995,72.8,182.0,1235015.5999999999,0.0
2.4,25.3,29.1,21.6,13.0,8.0,79.8,0.4,3.1,2.1,3.4,16631,0,2019,09,06,7.5,2322.18,45.36000000000001,5.76,60.72,69.84,51.84,31.2,19.2,191.51999999999998,0.96,7.4399999999999995,5.04,8.16,39914.4,0.0
2.4,25.3,29.1,21.6,13.0,8.0,79.8,0.4,3.1,2.1,3.4,16631,1,2019,09,07,7.5,2322.18,45.36000000000001,5.76,60.72,69.84,51.84,31.2,19.2,191.51999999999998,0.96,7.4399999999999995,5.04,8.16,39914.4,2.4
0.0,24.7,27.3,22.9,36.029154518950435,21.519455252918288,76.9,1.4,11.0,1.9,4.8,52055,1,2019,09,08,4.400000000000002,2099.3700000000003,43.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,25.1,28.0,22.4,35.0,26.0,74.3,2.0,15.7,1.7,3.6,68370,0,2019,09,09,5.600000000000001,2080.4,38.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.2,23.8,26.5,22.1,13.0,9.0,93.4,1.0,7.9,2.4,4.0,18265,0,2019,09,10,4.399999999999999,2475.1000000000004,53.04,3994.2400000000002,1504.16,1674.8000000000002,1396.7200000000003,821.6,568.8000000000001,5902.880000000001,63.2,499.28000000000003,151.68,252.8,1154348.0,0.0
7.6,24.3,28.7,20.4,6.0,4.0,71.4,6.9,54.8,3.1,4.7,75328,0,2019,09,11,8.3,2049.1800000000003,63.239999999999995,57.76,184.68,218.11999999999998,155.04,45.599999999999994,30.4,542.64,52.44,416.47999999999996,23.56,35.72,572492.7999999999,0.0
3.9,21.0,22.9,18.7,15.0,5.0,72.3,0.0,0.0,2.6,4.8,32059,0,2019,09,12,4.199999999999999,1655.6699999999998,48.62,15.209999999999999,81.89999999999999,89.30999999999999,72.92999999999999,58.5,19.5,281.96999999999997,0.0,0.0,10.14,18.72,125030.09999999999,0.0
0.1,23.3,29.3,18.3,16.0,6.0,60.4,10.9,87.2,1.7,3.5,57065,0,2019,09,13,11.0,1769.72,31.11,0.010000000000000002,2.33,2.93,1.83,1.6,0.6000000000000001,6.04,1.09,8.72,0.17,0.35000000000000003,5706.5,0.0
0.3,22.4,24.1,20.8,20.0,11.0,80.0,0.2,1.6,1.2,2.9,48756,1,2019,09,14,3.3000000000000007,1928.0,24.96,0.09,6.72,7.23,6.24,6.0,3.3,24.0,0.06,0.48,0.36,0.87,14626.8,0.3
0.0,24.2,30.0,19.5,16.0,10.0,70.4,10.6,84.8,1.7,4.1,82678,1,2019,09,15,10.5,2112.0,33.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,24.5,30.5,20.7,14.0,7.0,53.0,9.4,75.8,2.1,4.5,89807,0,2019,09,16,9.8,1616.5,43.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.5,29.0,18.0,16.0,9.0,41.6,10.6,85.5,2.1,4.4,92153,0,2019,09,17,11.0,1206.4,37.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,21.0,25.4,16.0,29.0,13.0,46.0,11.7,94.4,3.1,4.9,92045,0,2019,09,18,9.399999999999999,1168.3999999999999,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,19.5,26.0,13.6,27.0,11.0,46.5,10.2,82.9,1.9,4.3,91554,0,2019,09,19,12.4,1209.0,25.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.588274007432005,19.6,24.2,15.8,23.0,10.0,52.8,1.3,10.6,2.1,3.5,94246,0,2019,09,20,8.399999999999999,1277.76,33.18,212.81773851591626,285.93017054566735,353.0362309798545,230.4947293174257,335.5303021709361,145.88274007432005,770.2608675924098,18.96475620966161,154.63570447877925,30.635375415607214,51.05895902601202,1374886.4721044367,0.0
16.976929883990312,19.6,22.1,18.3,17.0,9.0,60.3,0.0,0.0,2.0,3.7,86676,1,2019,09,21,3.8000000000000007,1332.63,36.6,288.21614828592334,332.7478257262101,375.19015043618595,310.67781687702274,288.6078080278353,152.79236895591282,1023.7088720046157,0.0,0.0,33.953859767980624,62.814640570764155,1471492.3746247443,16.976929883990312
0.4,18.6,19.6,17.3,5.0,4.0,63.4,0.0,0.0,3.8,6.4,41173,1,2019,09,22,2.3000000000000007,1242.64,65.74,0.16000000000000003,7.440000000000001,7.840000000000001,6.920000000000001,2.0,1.6,25.36,0.0,0.0,1.52,2.5600000000000005,16469.2,0.4
0.3742151187651821,20.0,24.6,16.9,12.0,6.0,51.1,9.0,73.8,2.2,5.0,92006,0,2019,09,23,7.700000000000003,1257.0600000000002,37.18,0.14003695511243935,7.484302375303642,9.20569192162348,6.324235507131577,4.490581425182185,2.2452907125910926,19.122392568900807,3.367936068886639,27.61707576487044,0.8232732612834007,1.8710755938259105,34430.036217109344,0.0
0.0,19.8,26.5,13.9,22.0,13.0,61.3,11.4,94.2,1.8,3.5,93546,0,2019,09,24,12.6,1624.4499999999998,25.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6575380300022644,20.9,27.4,14.8,27.0,17.0,64.4,8.8,72.7,1.4,3.0,92665,0,2019,09,25,12.599999999999998,1764.5600000000002,20.72,0.43235626089925877,13.742544827047325,18.016542022062044,9.731562844033514,17.75352681006114,11.178146510038495,42.34544913214583,5.786334664019927,47.80301478116463,0.9205532420031701,1.9726140900067932,60930.761550159834,0.0
1.8632339837518561,22.9,29.0,17.7,26.0,17.0,59.3,8.1,67.5,1.9,3.3,92247,0,2019,09,26,11.3,1719.6999999999998,33.629999999999995,3.471640878207812,42.668058227917506,54.033785528803826,32.97924151240785,48.444083577548255,31.674977723781552,110.48977523648506,15.092195268390034,125.76829390325028,3.5401445691285263,6.1486721463811245,171877.74529915748,0.0
10.441034969950985,22.9,27.0,19.6,21.0,13.0,57.5,3.5,29.2,1.9,3.1,93345,0,2019,09,27,7.399999999999999,1552.5,37.24,109.01521124373937,239.09970081187754,281.9079441886766,204.64428541103933,219.2617343689707,135.7334546093628,600.3595107721817,36.543622394828446,304.8782211225688,19.837966442906872,32.36720840684806,974618.4092700747,0.0
0.0,23.7,29.2,19.4,28.0,20.0,58.9,10.1,84.2,1.7,3.3,89550,1,2019,09,28,9.8,1719.8799999999999,32.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.6,28.6,17.9,35.0,27.0,60.6,11.1,93.3,1.7,4.0,86133,1,2019,09,29,10.700000000000003,1733.16,30.429999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,22.4,29.9,16.4,45.0,33.0,61.0,10.5,88.2,1.6,3.4,88270,0,2019,09,30,13.5,1823.8999999999999,26.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1988425254969197,23.1,28.2,17.6,45.0,34.0,67.1,7.5,63.6,1.8,4.4,88575,0,2019,10,01,10.599999999999998,1892.2199999999998,31.680000000000003,10.23259350292751,73.89326233897884,90.20735921901313,56.29962844874579,143.9479136473614,108.76064586689527,214.6423334608433,23.991318941226897,203.4463846216041,5.757916545894456,14.074907112186448,283337.47669588967,0.0
23.1,21.6,24.2,20.0,24.0,18.0,88.0,0.0,0.0,3.0,5.5,27368,0,2019,10,02,4.199999999999999,2129.6,60.0,533.61,498.96000000000004,559.02,462.0,554.4000000000001,415.8,2032.8000000000002,0.0,0.0,69.30000000000001,127.05000000000001,632200.8,0.0
4.6,22.4,27.3,19.8,8.0,4.0,73.4,6.0,50.8,2.8,4.9,75438,0,2019,10,03,7.5,2003.8200000000002,55.44,21.159999999999997,103.03999999999999,125.58,91.08,36.8,18.4,337.64,27.599999999999998,233.67999999999998,12.879999999999999,22.54,347014.8,0.0
0.0,22.4,27.8,18.0,23.0,16.0,71.5,9.9,84.6,2.1,3.9,94912,0,2019,10,04,9.8,1987.7,37.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6,18.7,21.9,14.7,40.0,25.0,72.6,2.3,19.7,2.9,4.6,83020,1,2019,10,05,7.199999999999999,1589.9399999999998,42.629999999999995,0.36,11.219999999999999,13.139999999999999,8.819999999999999,24.0,15.0,43.559999999999995,1.38,11.819999999999999,1.74,2.76,49812.0,0.6
0.0,18.1,22.7,13.2,11.0,5.0,53.4,9.4,81.0,2.9,4.8,82855,1,2019,10,06,9.5,1212.1799999999998,38.279999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.4,14.8,17.9,13.3,11.0,7.0,92.0,0.0,0.0,1.8,3.6,21875,0,2019,10,07,4.599999999999998,1646.8,23.94,645.16,375.92,454.6599999999999,337.82,279.4,177.79999999999998,2336.7999999999997,0.0,0.0,45.72,91.44,555625.0,0.0
0.0,14.7,19.8,10.6,21.0,11.0,58.8,10.3,88.8,2.6,6.2,81524,0,2019,10,08,9.200000000000001,1164.24,27.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
